name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,reviews,working_hours,business_status,location_link,delivery_available,firewood_type,firewood_prep,price_range,website_available,description,firewood_type_extracted,price_extracted,price_info_available,needs_manual_review,has_firewood_delivery,has_firewood_type,has_firewood_prep,has_price_info
Southbay Firewood BBQ and Charcoal,http://www.southbayfirewood.com/,+1 310-372-0410,"4881 Rosecrans Ave, Hawthorne, CA 90250",4881 Rosecrans Ave,Hawthorne,90250,California,United States of America,33.9020368,-118.3639869,56,"{""Monday"": ""Closed"", ""Tuesday"": ""10AM-4:30PM"", ""Wednesday"": ""10AM-4:30PM"", ""Thursday"": ""10AM-4:30PM"", ""Friday"": ""10AM-4:30PM"", ""Saturday"": ""10AM-4:30PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Southbay+Firewood+BBQ+and+Charcoal/@33.9020368,-118.3639869,14z/data=!4m8!1m2!2m1!1sSouthbay+Firewood+BBQ+and+Charcoal!3m4!1s0x80c2b43c807d61fd:0xa69c2c9695e0c8bf!8m2!3d33.9020368!4d-118.3639869",Yes,Mixed hardwoods,,,Yes,"Southbay Firewood BBQ and Charcoal is a firewood provider based in Hawthorne, California. They supply mixed hardwoods firewood. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,False,False
Stewart's Tree And Stump Removal,https://www.stewartstreeandstumpremoval.com/,+1 317-985-8548,,,Avon,46123,Indiana,United States of America,41.878336,-89.7140634,56,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Stewart%27s+Tree+And+Stump+Removal/@41.878336,-89.7140634,14z/data=!4m8!1m2!2m1!1sStewart%27s+Tree+And+Stump+Removal!3m4!1s0x886ca579065690a5:0x8a89dce7f02b18ab!8m2!3d41.878336!4d-89.7140634",No,,,,Yes,"Stewart's Tree And Stump Removal is a firewood provider based in Avon, Indiana. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Seasonal Concepts Lawn & Landscaping,https://seasonalconceptscolumbus.com/,+1 706-568-0463,"4167 Milgen Rd, Columbus, GA 31907",4167 Milgen Rd,Columbus,31907,Georgia,United States of America,32.512442,-84.925424,56,"{""Monday"": ""8AM-6PM"", ""Tuesday"": ""8AM-6PM"", ""Wednesday"": ""8AM-6PM"", ""Thursday"": ""8AM-6PM"", ""Friday"": ""8AM-6PM"", ""Saturday"": ""8AM-6PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Seasonal+Concepts+Lawn+%26+Landscaping/@32.512442,-84.92542399999999,14z/data=!4m8!1m2!2m1!1sSeasonal+Concepts+Lawn+%26+Landscaping!3m4!1s0x88f333449263e4c1:0xd9a09a63c52adc4e!8m2!3d32.512442!4d-84.92542399999999",No,,,,Yes,"Seasonal Concepts Lawn & Landscaping is a firewood provider based in Columbus, Georgia. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
"Hickory Homes and Properties, Inc.",http://www.hhpny.com/,+1 914-215-7429,"103 Kisco Ave, Mt Kisco, NY 10549",103 Kisco Ave,Mt Kisco,10549,New York,United States of America,41.2112323,-73.727848,56,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Hickory+Homes+and+Properties%2C+Inc./@41.2112323,-73.727848,14z/data=!4m8!1m2!2m1!1sHickory+Homes+and+Properties%2C+Inc.!3m4!1s0x89c2ba3e3f51662d:0x55d1ec0a7fe9b7d1!8m2!3d41.2112323!4d-73.727848",Yes,"Hickory, Firewood",,,Yes,"Hickory Homes and Properties, Inc. is a firewood provider based in Mt Kisco, New York. They supply hickory, firewood firewood. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,False,False
The Gardener's Choice & Randy Brown Landscape,https://www.thegardenerschoice.com/,+1 734-697-1820,"7580 Belleville Rd, Belleville, MI 48111",7580 Belleville Rd,Belleville,48111,Michigan,United States of America,42.2471114,-83.4870763,56,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/The+Gardener%27s+Choice+%26+Randy+Brown+Landscape/@42.2471114,-83.4870763,14z/data=!4m8!1m2!2m1!1sThe+Gardener%27s+Choice+%26+Randy+Brown+Landscape!3m4!1s0x883b50dfbc9f3503:0x3b0910c2e30fe376!8m2!3d42.2471114!4d-83.4870763",No,,Green,,Yes,"The Gardener's Choice & Randy Brown Landscape is a firewood provider based in Belleville, Michigan. Their wood is typically green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,True,False
Ratoskey & Trainor Topsoil,http://ratoskeytrainor.com/,+1 610-539-8988,"501 N Trooper Rd, Norristown, PA 19403",501 N Trooper Rd,Norristown,19403,Pennsylvania,United States of America,40.1513061,-75.3821182,56,"{""Monday"": ""7AM-4PM"", ""Tuesday"": ""7AM-4PM"", ""Wednesday"": ""7AM-4PM"", ""Thursday"": ""7AM-4PM"", ""Friday"": ""7AM-4PM"", ""Saturday"": ""7AM-3PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Ratoskey+%26+Trainor+Topsoil/@40.1513061,-75.3821182,14z/data=!4m8!1m2!2m1!1sRatoskey+%26+Trainor+Topsoil!3m4!1s0x89c697ab7df407b3:0x1739fc3b142b6be9!8m2!3d40.1513061!4d-75.3821182",No,,,,Yes,"Ratoskey & Trainor Topsoil is a firewood provider based in Norristown, Pennsylvania. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
"Autumn Tree, Lawn & Landscape",http://www.autumntreell.com/,+1 303-868-3164,"600 Kilmer St, Golden, CO 80401",600 Kilmer St,Golden,80401,Colorado,United States of America,39.7259132,-105.1710513,56,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Autumn+Tree%2C+Lawn+%26+Landscape/@39.7259132,-105.1710513,14z/data=!4m8!1m2!2m1!1sAutumn+Tree%2C+Lawn+%26+Landscape!3m4!1s0x876b8597c1769053:0x4e63c4568a820c01!8m2!3d39.7259132!4d-105.1710513",No,"Pine, Firewood",Green,,Yes,"Autumn Tree, Lawn & Landscape is a firewood provider based in Golden, Colorado. They supply pine, firewood firewood. Their wood is typically green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.","Apple, Ash, Cherry, Locust, Oak, Pine",Call for pricing,False,False,False,True,True,False
River Valley Gardens,https://www.rivervalleygardensupply.com/,+1 847-244-4461,"2351 US-41, Gurnee, IL 60031",2351 US-41,Gurnee,60031,Illinois,United States of America,42.3968265,-87.9288776,57,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""8AM-3PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/River+Valley+Gardens/@42.396826499999996,-87.92887759999999,14z/data=!4m8!1m2!2m1!1sRiver+Valley+Gardens!3m4!1s0x880f8dde799278e3:0xd06eae79a9476568!8m2!3d42.396826499999996!4d-87.92887759999999",No,Mixed hardwoods,,,Yes,"River Valley Gardens is a firewood provider based in Gurnee, Illinois. They supply mixed hardwoods firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
Knockout Firewood,http://knockoutfirewood.com/,+1 865-214-7075,"3264 Wears Valley Rd, Sevierville, TN 37862",3264 Wears Valley Rd,Sevierville,37862,Tennessee,United States of America,35.7246722,-83.6397762,57,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Knockout+Firewood/@35.7246722,-83.6397762,14z/data=!4m8!1m2!2m1!1sKnockout+Firewood!3m4!1s0x885eaa5e0ee95555:0x8afc398aac152aca!8m2!3d35.7246722!4d-83.6397762",Yes,Mixed hardwoods,Kiln-Dried,,Yes,"Knockout Firewood is a firewood provider based in Sevierville, Tennessee. They supply mixed hardwoods firewood. Their wood is typically kiln-dried for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
A-1 Firewood and Landscaping Materials,http://a1firewoodinc.com/,+1 505-242-8181,"3134 Bridge Blvd SW, Albuquerque, NM 87121",3134 Bridge Blvd SW,Albuquerque,87121,New Mexico,United States of America,35.0685533,-106.7060667,57,"{""Monday"": ""7:30AM-12PM,12:30-5PM"", ""Tuesday"": ""7:30AM-12PM,12:30-5PM"", ""Wednesday"": ""7:30AM-12PM,12:30-5PM"", ""Thursday"": ""7:30AM-12PM,12:30-5PM"", ""Friday"": ""7:30AM-12PM,12:30-5PM"", ""Saturday"": ""7AM-12PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/A-1+Firewood+and+Landscaping+Materials/@35.0685533,-106.7060667,14z/data=!4m8!1m2!2m1!1sA-1+Firewood+and+Landscaping+Materials!3m4!1s0x87220d697d3f1c25:0x7a808f76ca541880!8m2!3d35.0685533!4d-106.7060667",Yes,"Cedar, Hickory, Oak, Pine",,,Yes,"A-1 Firewood and Landscaping Materials is a firewood provider based in Albuquerque, New Mexico. They supply cedar, hickory, oak, pine firewood. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.","Cedar, Hickory, Oak, Pine",Call for pricing,False,False,True,True,False,False
Jay Shays Firewood,https://jayshaysfirewood.com/,+1 207-538-6431,,,Hermon,04401,Maine,United States of America,44.5783335,-68.568892,57,"{""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""8AM-4PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Jay+Shays+Firewood/@44.5783335,-68.56889199999999,14z/data=!4m8!1m2!2m1!1sJay+Shays+Firewood!3m4!1s0x4cae4b4356189a21:0x38b0e6f2d3136851!8m2!3d44.5783335!4d-68.56889199999999",Yes,Mixed hardwoods,Dry,,Yes,"Jay Shays Firewood is a firewood provider based in Hermon, Maine. They supply mixed hardwoods firewood. Their wood is typically dry for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
Real Tree-Tree Service,http://realtree-treeservice.com/,+1 240-419-1608,"7710 Crain Hwy, La Plata, MD 20646",7710 Crain Hwy,La Plata,20646,Maryland,United States of America,38.5027436,-76.9844002,57,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Real+Tree-Tree+Service/@38.502743599999995,-76.9844002,14z/data=!4m8!1m2!2m1!1sReal+Tree-Tree+Service!3m4!1s0x89b7a0baaaaaaaab:0x67d45082bb0acb1!8m2!3d38.502743599999995!4d-76.9844002",No,,,"$20 , $200 , $40 , $500 , $20 , $20 , $200 , $20 , $20 , $200 ",Yes,"Real Tree-Tree Service is a firewood provider based in La Plata, Maryland. Currently, delivery services are not available. Pricing ranges from $20 , $200 , $40 , $500 , $20 , $20 , $200 , $20 , $20 , $200 .",,Call for pricing,False,False,False,False,False,False
Whittlesey Landsape Supplies,http://www.989rock.com/,+1 512-515-1336,"14775 TX-29, Liberty Hill, TX 78642",14775 TX-29,Liberty Hill,78642,Texas,United States of America,30.674483,-97.92658,57,"{""Monday"": ""7AM-5PM"", ""Tuesday"": ""7AM-5PM"", ""Wednesday"": ""7AM-5PM"", ""Thursday"": ""7AM-5PM"", ""Friday"": ""7AM-5PM"", ""Saturday"": ""7AM-12PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Whittlesey+Landsape+Supplies/@30.674483,-97.92658,14z/data=!4m8!1m2!2m1!1sWhittlesey+Landsape+Supplies!3m4!1s0x865ad7880d62c9bb:0xa00989696bf17828!8m2!3d30.674483!4d-97.92658",No,,Green,,Yes,"Whittlesey Landsape Supplies is a firewood provider based in Liberty Hill, Texas. Their wood is typically green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,True,False
"Richard Cooney Lawn - landscaping, tree removal and firewood",https://www.facebook.com/Richard-Cooney-Lawn-Landscaping-and-Tree-Removal-108952754671541/%20,+1 601-650-6006,"10011 road 541, Philadelphia, MS 39350",10011 road 541,Philadelphia,39350,Mississippi,United States of America,32.7261733,-89.0992682,57,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Richard+Cooney+Lawn+-+landscaping%2C+tree+removal+and+firewood/@32.7261733,-89.0992682,14z/data=!4m8!1m2!2m1!1sRichard+Cooney+Lawn+-+landscaping%2C+tree+removal+and+firewood!3m4!1s0x801a7d882d240b0b:0x16dbbefef2a5477b!8m2!3d32.7261733!4d-89.0992682",No,,,,Yes,"Richard Cooney Lawn - landscaping, tree removal and firewood is a firewood provider based in Philadelphia, Mississippi. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Green Tree Services,http://www.greentreeservicesindy.com/,+1 317-900-9997,"8811 Saville Rd, Noblesville, IN 46060",8811 Saville Rd,Noblesville,46060,Indiana,United States of America,40.0026784,-86.0139198,57,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Green+Tree+Services/@40.0026784,-86.0139198,14z/data=!4m8!1m2!2m1!1sGreen+Tree+Services!3m4!1s0x8814b6eb4217c9c5:0xdc82e5482ad3a93c!8m2!3d40.0026784!4d-86.0139198",No,Birch,Green,,Yes,"Green Tree Services is a firewood provider based in Noblesville, Indiana. They supply birch firewood. Their wood is typically green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",Birch,Call for pricing,False,False,False,True,True,False
Smitty’s Tree Service LLC,http://smittystreeservicellc.com/,+1 330-754-7319,"6164 Roswell Rd SW, Sherrodsville, OH 44675",6164 Roswell Rd SW,Sherrodsville,44675,Ohio,United States of America,40.5406023,-81.214943,57,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Smitty%E2%80%99s+Tree+Service+LLC/@40.540602299999996,-81.21494299999999,14z/data=!4m8!1m2!2m1!1sSmitty%E2%80%99s+Tree+Service+LLC!3m4!1s0x8836ed4554ad3cef:0x74ab662c2988d428!8m2!3d40.540602299999996!4d-81.21494299999999",Yes,"Oak, Firewood","Dry, Seasoned",,Yes,"Smitty’s Tree Service LLC is a firewood provider based in Sherrodsville, Ohio. They supply oak, firewood firewood. Their wood is typically dry, seasoned for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",Oak,Call for pricing,False,False,True,True,True,False
Tony's Firewood,https://tonysfirewoodinc.com/,+1 916-969-9663,"6000 Auburn Blvd, Citrus Heights, CA 95621",6000 Auburn Blvd,Citrus Heights,95621,California,United States of America,38.6753761,-121.32465,58,"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-3PM"", ""Wednesday"": ""9AM-3PM"", ""Thursday"": ""9AM-3PM"", ""Friday"": ""9AM-3PM"", ""Saturday"": ""9AM-1PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Tony%27s+Firewood/@38.6753761,-121.32464999999999,14z/data=!4m8!1m2!2m1!1sTony%27s+Firewood!3m4!1s0x809adf1dcba36c07:0x7459bbde0782fd0b!8m2!3d38.6753761!4d-121.32464999999999",Yes,"Oak, Firewood","Seasoned, Green",,Yes,"Tony's Firewood is a firewood provider based in Citrus Heights, California. They supply oak, firewood firewood. Their wood is typically seasoned, green for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.","Cherry, Oak, Walnut",Call for pricing,False,False,True,True,True,False
Firewood Chicago,http://firewoodchicago.com/,+1 773-388-2500,"4311 N Honore St, Chicago, IL 60613",4311 N Honore St,Chicago,60613,Illinois,United States of America,41.9599236,-87.6749919,58,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/Firewood+Chicago/@41.959923599999996,-87.6749919,14z/data=!4m8!1m2!2m1!1sFirewood+Chicago!3m4!1s0x880fd3ad859e438f:0x39083f12e2eb8948!8m2!3d41.959923599999996!4d-87.6749919",Yes,"Oak, Hickory, Firewood",,$45 ,Yes,"Firewood Chicago is a firewood provider based in Chicago, Illinois. They supply oak, hickory, firewood firewood. Delivery services are offered for local and regional orders. Pricing ranges from $45 .",Oak,Call for pricing,False,False,True,True,False,False
Nashville Firewood,http://www.nashvillefirewood.com/,+1 615-496-1049,"13306 Old Hickory Blvd, Cane Ridge, TN 37013",13306 Old Hickory Blvd,Cane Ridge,37013,Tennessee,United States of America,36.0050711,-86.626847,58,"{""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-4PM"", ""Saturday"": ""12-5PM"", ""Sunday"": ""12-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/Nashville+Firewood/@36.005071099999995,-86.626847,14z/data=!4m8!1m2!2m1!1sNashville+Firewood!3m4!1s0x886472513b08ac5b:0xb94b041cf2abb9b4!8m2!3d36.005071099999995!4d-86.626847",No,Mixed hardwoods,,,Yes,"Nashville Firewood is a firewood provider based in Cane Ridge, Tennessee. They supply mixed hardwoods firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,True,False,False
Ryan's Tree Service LLC,http://ryanstreeservices.com/,+1 803-320-2923,"782 Ethel Dr, Lancaster, SC 29720",782 Ethel Dr,Lancaster,29720,South Carolina,United States of America,34.7209366,-80.5913217,58,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Ryan%27s+Tree+Service+LLC/@34.7209366,-80.5913217,14z/data=!4m8!1m2!2m1!1sRyan%27s+Tree+Service+LLC!3m4!1s0x8855ce55aab8defb:0x5a266ee1e316cfa1!8m2!3d34.7209366!4d-80.5913217",No,,,,Yes,"Ryan's Tree Service LLC is a firewood provider based in Lancaster, South Carolina. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Cindy’s Woodlot,https://cindyhdsn.wixsite.com/woodlot,+1 623-680-9171,"1418 E Aire Libre Ave, Phoenix, AZ 85022",1418 E Aire Libre Ave,Phoenix,85022,Arizona,United States of America,33.6370868,-112.051632,58,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Cindy%E2%80%99s+Woodlot/@33.6370868,-112.051632,14z/data=!4m8!1m2!2m1!1sCindy%E2%80%99s+Woodlot!3m4!1s0x872b6fff1c184ec7:0xd5ffc64aae2e5e67!8m2!3d33.6370868!4d-112.051632",No,Pine,,"$25-, $550, $275 1, $140 ",Yes,"Cindy’s Woodlot is a firewood provider based in Phoenix, Arizona. They supply pine firewood. Currently, delivery services are not available. Pricing ranges from $25-, $550, $275 1, $140 .",,Call for pricing,False,False,False,True,False,False
